,comName,date,lat,lng,locId,sciName,subId
34174,Eurasian Sparrowhawk,2022-02-08,44.5710979,11.8367558,L2797211,Accipiter nisus,S102262600
34175,Greater Spotted Eagle,2022-02-08,44.5710979,11.8367558,L2797211,Clanga clanga,S102262600
34176,Green Sandpiper,2022-02-08,44.5710979,11.8367558,L2797211,Tringa ochropus,S102262600
34177,Greater Flamingo,2022-02-08,44.5710979,11.8367558,L2797211,Phoenicopterus roseus,S102262600
34178,Common Crane,2022-02-08,44.5710979,11.8367558,L2797211,Grus grus,S102262600
34179,Eurasian Spoonbill,2022-02-08,44.5710979,11.8367558,L2797211,Platalea leucorodia,S102262600
34180,Eurasian Penduline-Tit,2022-02-08,44.5710979,11.8367558,L2797211,Remiz pendulinus,S102262600
34181,Eurasian Wigeon,2022-02-08,44.5710979,11.8367558,L2797211,Mareca penelope,S102262600
34182,Gadwall,2022-02-08,44.5710979,11.8367558,L2797211,Mareca strepera,S102262600
34183,Ring Ouzel,2022-02-08,38.7691586,-0.5006182,L4869386,Turdus torquatus,S102295266
34184,Rook,2022-02-08,46.3235644,6.2564995,L8364211,Corvus frugilegus,S102279065
34185,Red-breasted Merganser,2022-02-08,46.3235644,6.2564995,L8364211,Mergus serrator,S102279065
34186,Hawfinch,2022-02-08,46.3235644,6.2564995,L8364211,Coccothraustes coccothraustes,S102279065
34187,Common Sandpiper,2022-02-08,46.3235644,6.2564995,L8364211,Actitis hypoleucos,S102279065
34188,Common Goldeneye,2022-02-08,46.3235644,6.2564995,L8364211,Bucephala clangula,S102279065
34189,Balearic Shearwater,2022-02-08,36.6728249,-4.4560289,L977607,Puffinus mauretanicus,S102259105
34190,Mistle Thrush,2022-02-08,43.228921,11.094238,L17682864,Turdus viscivorus,S102275200
34191,Merlin,2022-02-08,43.52398,4.7042047,L11306201,Falco columbarius,S102255797
34192,Common Firecrest,2022-02-08,51.011008,4.599809,L3168353,Regulus ignicapilla,S102256117
34193,Red-billed Leiothrix,2022-02-08,41.4056639,2.0632045,L15247284,Leiothrix lutea,S102255846
34194,Short-toed Treecreeper,2022-02-08,51.011008,4.599809,L3168353,Certhia brachydactyla,S102256117
34195,Coal Tit,2022-02-08,51.011008,4.599809,L3168353,Periparus ater,S102256117
34196,Wallcreeper,2022-02-08,41.781233,-2.5653505,L5153709,Tichodroma muraria,S102257497
34197,Black Woodpecker,2022-02-08,52.0726842,5.2775574,L3019502,Dryocopus martius,S102257437
34198,Common Raven,2022-02-08,52.0726842,5.2775574,L3019502,Corvus corax,S102257437
34199,Crested Tit,2022-02-08,52.0726842,5.2775574,L3019502,Lophophanes cristatus,S102257437
34200,Lesser Spotted Woodpecker,2022-02-08,52.0726842,5.2775574,L3019502,Dryobates minor,S102257437
34201,Marsh Tit,2022-02-08,52.0726842,5.2775574,L3019502,Poecile palustris,S102257437
34202,Red Crossbill,2022-02-08,52.0726842,5.2775574,L3019502,Loxia curvirostra,S102257437
34203,Yellow-billed Chough,2022-02-08,45.317825,6.545169,L17649585,Pyrrhocorax graculus,S102255851
34204,Little Gull,2022-02-08,43.4527248,3.8103032,L3163837,Hydrocoloeus minutus,S102264912
34205,Sandwich Tern,2022-02-08,43.4527248,3.8103032,L3163837,Thalasseus sandvicensis,S102264912
34206,Greater Flamingo,2022-02-08,43.4527248,3.8103032,L3163837,Phoenicopterus roseus,S102264912
34207,African Collared-Dove,2022-02-08,28.7445484,-13.8684513,L17679980,Streptopelia roseogrisea,S102257836
34208,Wood Sandpiper,2022-02-08,37.3515945,-7.3132209,L11695872,Tringa glareola,S102256411
34209,Yellowhammer,2022-02-08,45.8582987,6.3859099,L8567686,Emberiza citrinella,S102276864
34210,Eurasian Wigeon,2022-02-08,50.9417487,10.0085374,L3515614,Mareca penelope,S102260633
34211,Whooper Swan,2022-02-08,50.9417487,10.0085374,L3515614,Cygnus cygnus,S102260633
34212,Common Shelduck,2022-02-08,50.9417487,10.0085374,L3515614,Tadorna tadorna,S102260633
34213,Smew,2022-02-08,53.0226313,13.310605,L17682535,Mergellus albellus,S102273764
34214,Coal Tit,2022-02-08,43.070036,12.612023,L17684250,Periparus ater,S102285393
34215,Boreal Owl,2022-02-08,42.7589231,1.6844025,L17706398,Aegolius funereus,S102419327
34216,White Stork,2022-02-09,52.0190519,5.0407653,L13831641,Ciconia ciconia,S102310732
34217,Barn Owl,2022-02-09,41.7562785,-5.7091355,L6313968,Tyto alba,S102309974
34218,Tawny Owl,2022-02-09,50.7803764,3.6206459,L13982213,Strix aluco,S102348486
34219,Barn Owl,2022-02-09,47.4280083,1.4184136,L9646887,Tyto alba,S102363499
34220,Tawny Owl,2022-02-09,49.4869389,1.698481,L17691663,Strix aluco,S102334588
34221,Eurasian Woodcock,2022-02-09,41.495972,0.6968233,L7289129,Scolopax rusticola,S102334492
34222,Bearded Reedling,2022-02-09,42.0738904,-0.4470233,L4176410,Panurus biarmicus,S102339397
34223,Mandarin Duck,2022-02-09,42.33949,-3.7030551,L6877888,Aix galericulata,S102364166
34224,Mistle Thrush,2022-02-09,50.7803764,3.6206459,L13982213,Turdus viscivorus,S102329846
34225,Bank Swallow,2022-02-09,39.7535913,-0.1864278,L11941690,Riparia riparia,S102333059
34226,Red-masked Parakeet,2022-02-09,39.457,-0.378,L10463240,Psittacara erythrogenys,S102328148
34227,Yellowhammer,2022-02-09,50.7831798,3.6134167,L17451879,Emberiza citrinella,S102329289
34228,Marbled Teal,2022-02-09,37.5756967,-1.2957215,L5411371,Marmaronetta angustirostris,S102327479
34229,Common Firecrest,2022-02-09,50.8152767,4.4388306,L3453394,Regulus ignicapilla,S102331637
34230,Mute Swan,2022-02-09,50.8152767,4.4388306,L3453394,Cygnus olor,S102331637
34231,Short-toed Treecreeper,2022-02-09,50.8152767,4.4388306,L3453394,Certhia brachydactyla,S102331637
34232,Rose-ringed Parakeet,2022-02-09,50.8152767,4.4388306,L3453394,Psittacula krameri,S102331637
34233,Rock Pigeon,2022-02-09,50.8152767,4.4388306,L3453394,Columba livia,S102331637
34234,Cattle Egret,2022-02-09,43.7503475,11.7328191,L17690505,Bubulcus ibis,S102326882
34235,Peregrine Falcon,2022-02-09,47.4650476,0.8452392,L5596568,Falco peregrinus,S102334782
34236,Black Woodpecker,2022-02-09,42.6394168,-3.112937,L5879787,Dryocopus martius,S102339313
34237,Ferruginous Duck,2022-02-09,36.7247808,-3.5408163,L4135809,Aythya nyroca,S102341326
34238,Red-knobbed Coot,2022-02-09,36.7247808,-3.5408163,L4135809,Fulica cristata,S102341326
34239,Greater Scaup,2022-02-09,45.6859614,13.1071202,L17690739,Aythya marila,S102328327
34240,Spotted Redshank,2022-02-09,45.6859614,13.1071202,L17690739,Tringa erythropus,S102328327
34241,Eurasian Nuthatch,2022-02-09,50.6827734,5.7432676,L17689911,Sitta europaea,S102326428
34242,Peregrine Falcon,2022-02-09,51.1472635,13.6619711,L12564537,Falco peregrinus,S102333837
34243,Common Scoter,2022-02-09,47.53869,-3.1310768,L17376262,Melanitta nigra,S102384709
34244,Common Loon,2022-02-09,47.53869,-3.1310768,L17376262,Gavia immer,S102384709
34245,Black Woodpecker,2022-02-09,44.046971,5.212808,L10441831,Dryocopus martius,S102326770
34246,Yellow-billed Chough,2022-02-09,45.317641,6.543925,L17691072,Pyrrhocorax graculus,S102330224
34247,Eurasian Treecreeper,2022-02-09,45.317641,6.543925,L17691072,Certhia familiaris,S102330224
34248,Great Bittern,2022-02-09,45.5598039,12.3271007,L9724107,Botaurus stellaris,S102324476
34249,Great Egret,2022-02-09,50.8139345,4.429754,L17691230,Ardea alba,S102331412
34250,Eurasian Scops-Owl,2022-02-09,36.6869118,-2.7553139,L8243340,Otus scops,S102338339
34251,Balearic Shearwater,2022-02-09,36.5063118,-4.6444246,L4069457,Puffinus mauretanicus,S102336412
34252,Short-eared Owl,2022-02-09,51.1472635,13.6619711,L12564537,Asio flammeus,S102330794
34253,White-throated Dipper,2022-02-09,51.5478629,8.5443592,L14819631,Cinclus cinclus,S102327871
34254,Song Thrush,2022-02-09,51.5478629,8.5443592,L14819631,Turdus philomelos,S102327871
34255,Common Goldeneye,2022-02-09,43.3304848,-2.8578615,L6536991,Bucephala clangula,S102325197
34256,Common Firecrest,2022-02-09,48.9931304,9.1444948,L9039169,Regulus ignicapilla,S102328028
34257,Golden Eagle,2022-02-09,45.8582987,6.3859099,L8567686,Aquila chrysaetos,S102339292
34258,Northern Goshawk,2022-02-09,51.8671641,6.0042,L2190907,Accipiter gentilis,S102323078
34259,Common Raven,2022-02-09,51.8671641,6.0042,L2190907,Corvus corax,S102323078
34260,Richard's Pipit,2022-02-09,42.1371545,3.1004405,L3978438,Anthus richardi,S102322283
34261,Tundra Swan,2022-02-09,51.285947,3.460497,L17648092,Cygnus columbianus,S102321181
34262,Great Black-backed Gull,2022-02-09,54.2932693,8.8282735,L4825068,Larus marinus,S102333639
34263,Great Bustard,2022-02-09,52.2090888,12.6771506,L1353424,Otis tarda,S102334292
34264,White-tailed Eagle,2022-02-09,52.2090888,12.6771506,L1353424,Haliaeetus albicilla,S102334292
34265,Common Redshank,2022-02-09,43.535029,4.641398,L8571754,Tringa totanus,S102318000
34266,Arctic Loon,2022-02-09,52.4101831,7.9890521,L17539703,Gavia arctica,S102322340
34267,Barolo Shearwater,2022-02-09,28.5764192,-16.3287735,L17608422,Puffinus baroli,S102327877
34268,Red-throated Loon,2022-02-09,43.4805664,-3.517613,L17689121,Gavia stellata,S102317711
34269,Hawfinch,2022-02-09,43.3453217,11.4965982,L17060608,Coccothraustes coccothraustes,S102318120
34270,Gray Heron,2022-02-09,50.0969815,4.5418264,L15911005,Ardea cinerea,S102318229
34271,Willow Tit,2022-02-09,50.0969815,4.5418264,L15911005,Poecile montanus,S102318229
34272,Eurasian Jay,2022-02-09,50.0969815,4.5418264,L15911005,Garrulus glandarius,S102318229
34273,Common Raven,2022-02-09,50.0969815,4.5418264,L15911005,Corvus corax,S102318229
34274,Eurasian Skylark,2022-02-09,50.0969815,4.5418264,L15911005,Alauda arvensis,S102318229
34275,Reed Bunting,2022-02-09,50.0969815,4.5418264,L15911005,Emberiza schoeniclus,S102318229
34276,European Goldfinch,2022-02-09,50.0969815,4.5418264,L15911005,Carduelis carduelis,S102318229
34277,Fieldfare,2022-02-09,50.0969815,4.5418264,L15911005,Turdus pilaris,S102318229
34278,Eurasian Siskin,2022-02-09,50.0969815,4.5418264,L15911005,Spinus spinus,S102318229
34279,White-tailed Eagle,2022-02-09,53.1654431,7.0149167,L17689201,Haliaeetus albicilla,S102318278
34280,Gray Wagtail,2022-02-09,51.0838118,6.4010841,L16063415,Motacilla cinerea,S102321033
34281,Eurasian Nuthatch,2022-02-09,52.3132319,4.8274656,L1832842,Sitta europaea,S102334193
34282,Eurasian Bullfinch,2022-02-09,50.0934685,4.5303719,L16602454,Pyrrhula pyrrhula,S102316477
34283,Ring-billed Gull,2022-02-09,28.7335019,-13.8672544,L10369661,Larus delawarensis,S102318786
34284,Eurasian Bullfinch,2022-02-09,52.080772,5.2441692,L8420285,Pyrrhula pyrrhula,S102317355
34285,Smew,2022-02-09,53.132613,6.7152234,L17689189,Mergellus albellus,S102318205
34286,Mistle Thrush,2022-02-09,53.132613,6.7152234,L17689189,Turdus viscivorus,S102318205
34287,Bonelli's Eagle,2022-02-09,43.5089,4.66757,L2133379,Aquila fasciata,S102318165
34288,Blue Rock-Thrush,2022-02-09,42.619472,2.70306,L17688867,Monticola solitarius,S102315950
34289,Great Spotted Cuckoo,2022-02-09,42.619472,2.70306,L17688867,Clamator glandarius,S102315950
34290,Velvet Scoter,2022-02-09,43.7868086,7.6310607,L3074268,Melanitta fusca,S102320011
34291,Hen Harrier,2022-02-09,50.2567268,1.5761304,L7629951,Circus cyaneus,S102323893
34292,Common Goldeneye,2022-02-09,50.2567268,1.5761304,L7629951,Bucephala clangula,S102323893
34293,Tundra Swan,2022-02-09,50.2567268,1.5761304,L7629951,Cygnus columbianus,S102323893
34294,Spotted Redshank,2022-02-09,50.2567268,1.5761304,L7629951,Tringa erythropus,S102323893
34295,Smew,2022-02-09,50.2567268,1.5761304,L7629951,Mergellus albellus,S102323893
34296,Dunlin,2022-02-09,50.2567268,1.5761304,L7629951,Calidris alpina,S102323893
34297,Pied Avocet,2022-02-09,50.2567268,1.5761304,L7629951,Recurvirostra avosetta,S102323893
34298,Great Bittern,2022-02-09,50.2567268,1.5761304,L7629951,Botaurus stellaris,S102323893
34299,Common Firecrest,2022-02-09,50.2567268,1.5761304,L7629951,Regulus ignicapilla,S102323893
34300,Eurasian Linnet,2022-02-09,51.094142,4.585853,L17688638,Linaria cannabina,S102314576
34301,Glossy Ibis,2022-02-09,50.113439,11.3378016,L17689481,Plegadis falcinellus,S102320620
34302,Water Pipit,2022-02-09,51.5026663,4.8222755,L11008107,Anthus spinoletta,S102343108
34303,Wood Lark,2022-02-09,51.5026663,4.8222755,L11008107,Lullula arborea,S102343108
34304,Curlew Sandpiper,2022-02-09,37.201422,-7.302567,L17691134,Calidris ferruginea,S102330618
34305,Tundra Bean-Goose,2022-02-09,45.7624809,13.1594387,L3071741,Anser serrirostris,S102315669
34306,Common Crane,2022-02-09,45.7624809,13.1594387,L3071741,Grus grus,S102315669
34307,Greater Flamingo,2022-02-09,45.7624809,13.1594387,L3071741,Phoenicopterus roseus,S102315669
34308,Common Quail,2022-02-09,37.3566426,-5.9343228,L8868844,Coturnix coturnix,S102393020
34309,Brambling,2022-02-09,52.4201364,4.6290216,L10165611,Fringilla montifringilla,S102326316
34310,European Greenfinch,2022-02-09,52.4201364,4.6290216,L10165611,Chloris chloris,S102326316
34311,Lesser Redpoll,2022-02-09,53.3261612,9.8979692,L14837529,Acanthis cabaret,S102314835
34312,Ruddy Turnstone,2022-02-09,50.1551638,1.4803087,L970981,Arenaria interpres,S102322425
34313,Common Ringed Plover,2022-02-09,50.1551638,1.4803087,L970981,Charadrius hiaticula,S102322425
34314,Common Gull,2022-02-09,50.1551638,1.4803087,L970981,Larus canus,S102322425
34315,Greater Scaup,2022-02-09,49.9711527,10.1810646,L3504019,Aythya marila,S102313882
34316,Long-legged Buzzard,2022-02-09,35.896335,-5.2915049,L5224525,Buteo rufinus,S102316561
34317,Common Bulbul,2022-02-09,35.896335,-5.2915049,L5224525,Pycnonotus barbatus,S102316561
34318,Barnacle Goose,2022-02-09,48.8659196,2.2401616,L13429835,Branta leucopsis,S102313746
34319,Sociable Lapwing,2022-02-09,39.097169,-5.7847659,L8529381,Vanellus gregarius,S102313646
34320,Rose-ringed Parakeet,2022-02-09,48.8639647,2.2315252,L14014407,Psittacula krameri,S102313641
34321,Ferruginous Duck,2022-02-09,48.1565358,11.4965658,L1017436,Aythya nyroca,S102314680
34322,Alexandrine Parakeet,2022-02-09,52.3288878,4.8936582,L3074712,Psittacula eupatria,S102333960
34323,Pink-footed Goose,2022-02-09,51.5715557,7.8107554,L10055750,Anser brachyrhynchus,S102380839
34324,Common Murre,2022-02-09,43.3508685,-3.0293941,L2454276,Uria aalge,S102315354
34325,Redwing,2022-02-09,42.681348,2.622525,L17688586,Turdus iliacus,S102314196
34326,Gray Wagtail,2022-02-09,52.1254792,4.4113541,L1140896,Motacilla cinerea,S102315292
34327,Peregrine Falcon,2022-02-09,52.1254792,4.4113541,L1140896,Falco peregrinus,S102315292
34328,Hen Harrier,2022-02-09,52.1254792,4.4113541,L1140896,Circus cyaneus,S102315292
34329,Common Loon,2022-02-09,45.8065508,8.607055,L17581746,Gavia immer,S102313744
34330,Horned Grebe,2022-02-09,45.8065508,8.607055,L17581746,Podiceps auritus,S102313744
34331,Common Sandpiper,2022-02-09,45.8065508,8.607055,L17581746,Actitis hypoleucos,S102313744
34332,Water Pipit,2022-02-09,45.8065508,8.607055,L17581746,Anthus spinoletta,S102313744
34333,Common Chiffchaff,2022-02-09,49.9711527,10.1810646,L3504019,Phylloscopus collybita,S102313685
34334,Pygmy Cormorant,2022-02-09,49.9711527,10.1810646,L3504019,Microcarbo pygmaeus,S102313685
34335,Gray-headed Woodpecker,2022-02-09,49.9711527,10.1810646,L3504019,Picus canus,S102313684
34336,Eurasian Spoonbill,2022-02-09,45.7198137,13.4729451,L3071725,Platalea leucorodia,S102312874
34337,Red Crossbill,2022-02-09,51.7457237,6.0277606,L1858240,Loxia curvirostra,S102313131
34338,Wood Lark,2022-02-09,44.068564,8.2010847,L10493526,Lullula arborea,S102316996
34339,Common Eider,2022-02-09,54.366513,10.1470985,L16150243,Somateria mollissima,S102312816
34340,Eurasian Linnet,2022-02-09,42.2537278,12.6999378,L2611699,Linaria cannabina,S102312622
34341,Tawny Owl,2022-02-09,44.2900677,7.514138,L10959037,Strix aluco,S102311433
34342,Eurasian Wigeon,2022-02-10,52.6418326,4.7362018,L17293191,Mareca penelope,S102399418
34343,Coal Tit,2022-02-10,41.900025,12.457328,L17631098,Periparus ater,S102397397
34344,Black Redstart,2022-02-10,41.900025,12.457328,L17631098,Phoenicurus ochruros,S102397397
34345,Common Chiffchaff,2022-02-10,41.900025,12.457328,L17631098,Phylloscopus collybita,S102397397
34346,Eurasian Blackbird,2022-02-10,41.900025,12.457328,L17631098,Turdus merula,S102397397
34347,Eurasian Nuthatch,2022-02-10,41.900025,12.457328,L17631098,Sitta europaea,S102397397
34348,Eurasian Blue Tit,2022-02-10,41.900025,12.457328,L17631098,Cyanistes caeruleus,S102397397
34349,Hooded Crow,2022-02-10,41.900025,12.457328,L17631098,Corvus cornix,S102397397
34350,Italian Sparrow,2022-02-10,41.900025,12.457328,L17631098,Passer italiae,S102397397
34351,Monk Parakeet,2022-02-10,41.900025,12.457328,L17631098,Myiopsitta monachus,S102397397
34352,Rock Pigeon,2022-02-10,41.900025,12.457328,L17631098,Columba livia,S102397397
34353,Rose-ringed Parakeet,2022-02-10,41.900025,12.457328,L17631098,Psittacula krameri,S102397397
34354,White Wagtail,2022-02-10,41.900025,12.457328,L17631098,Motacilla alba,S102397397
34355,European Robin,2022-02-10,41.900025,12.457328,L17631098,Erithacus rubecula,S102397397
34356,Yellow-legged Gull,2022-02-10,41.900025,12.457328,L17631098,Larus michahellis,S102397397
34357,Tawny Owl,2022-02-10,36.9200817,-4.8038236,L17702562,Strix aluco,S102396958
34358,House Sparrow,2022-02-10,37.565856,-1.3097481,L17508039,Passer domesticus,S102393456
34359,Eurasian Collared-Dove,2022-02-10,37.565856,-1.3097481,L17508039,Streptopelia decaocto,S102393456
34360,Eurasian Linnet,2022-02-10,37.565856,-1.3097481,L17508039,Linaria cannabina,S102393456
34361,Black Wheatear,2022-02-10,37.565856,-1.3097481,L17508039,Oenanthe leucura,S102393456
34362,Eurasian Crag-Martin,2022-02-10,37.565856,-1.3097481,L17508039,Ptyonoprogne rupestris,S102393456
34363,European Greenfinch,2022-02-10,37.565856,-1.3097481,L17508039,Chloris chloris,S102393456
34364,Eurasian Blackbird,2022-02-10,37.565856,-1.3097481,L17508039,Turdus merula,S102393456
34365,Yellow-legged Gull,2022-02-10,37.565856,-1.3097481,L17508039,Larus michahellis,S102393456
34366,Spotless Starling,2022-02-10,37.565856,-1.3097481,L17508039,Sturnus unicolor,S102393456
34367,European Serin,2022-02-10,37.565856,-1.3097481,L17508039,Serinus serinus,S102393456
34368,Tawny Owl,2022-02-10,51.0370494,13.7619209,L3115396,Strix aluco,S102391359
34369,Long-eared Owl,2022-02-10,39.3903723,-3.2091026,L10062659,Asio otus,S102389634
34370,Barn Owl,2022-02-10,42.3604466,-3.7775159,L5256625,Tyto alba,S102402869
34371,Alpine Accentor,2022-02-10,37.890203,-6.56185,L17700667,Prunella collaris,S102386650
34372,Gray Wagtail,2022-02-10,28.487642,-16.345442,L17701209,Motacilla cinerea,S102389614
34373,Island Canary,2022-02-10,28.487642,-16.345442,L17701209,Serinus canaria,S102389614
34374,Eurasian Eagle-Owl,2022-02-10,38.1635785,-0.7353696,L12456718,Bubo bubo,S102386231
34375,Eurasian Moorhen,2022-02-10,41.4713808,-4.5943672,L17464884,Gallinula chloropus,S102388604
34376,Mallard,2022-02-10,41.4713808,-4.5943672,L17464884,Anas platyrhynchos,S102388604
34377,White Stork,2022-02-10,41.4713808,-4.5943672,L17464884,Ciconia ciconia,S102388604
34378,Eurasian Kestrel,2022-02-10,40.6388082,-4.6708976,L7237167,Falco tinnunculus,S102385478
34379,Common Wood-Pigeon,2022-02-10,40.6388082,-4.6708976,L7237167,Columba palumbus,S102385478
34380,White Wagtail,2022-02-10,40.6388082,-4.6708976,L7237167,Motacilla alba,S102385478
34381,Gray Heron,2022-02-10,40.6388082,-4.6708976,L7237167,Ardea cinerea,S102385478
34382,Eurasian Magpie,2022-02-10,40.6388082,-4.6708976,L7237167,Pica pica,S102385478
34383,Carrion Crow,2022-02-10,40.6388082,-4.6708976,L7237167,Corvus corone,S102385478
34384,Great Cormorant,2022-02-10,40.6388082,-4.6708976,L7237167,Phalacrocorax carbo,S102385478
34385,Eurasian Nuthatch,2022-02-10,40.6388082,-4.6708976,L7237167,Sitta europaea,S102385478
34386,Rock Pigeon,2022-02-10,40.6388082,-4.6708976,L7237167,Columba livia,S102385478
34387,Northern Goshawk,2022-02-10,40.6388082,-4.6708976,L7237167,Accipiter gentilis,S102385478
34388,Common Chiffchaff,2022-02-10,36.6629285,-6.1184167,L14601401,Phylloscopus collybita,S102385340
34389,European Robin,2022-02-10,40.018518,-6.0800494,L5913650,Erithacus rubecula,S102403575
34390,Thekla's Lark,2022-02-10,40.018518,-6.0800494,L5913650,Galerida theklae,S102403575
34391,European Stonechat,2022-02-10,40.018518,-6.0800494,L5913650,Saxicola rubicola,S102403575
34392,Spanish Sparrow,2022-02-10,40.018518,-6.0800494,L5913650,Passer hispaniolensis,S102403575
34393,Cetti's Warbler,2022-02-10,40.018518,-6.0800494,L5913650,Cettia cetti,S102403575
34394,Sardinian Warbler,2022-02-10,40.018518,-6.0800494,L5913650,Curruca melanocephala,S102403575
34395,Common House-Martin,2022-02-10,39.6902741,-6.4676401,L9838233,Delichon urbicum,S102388537
34396,Eurasian Blackbird,2022-02-10,43.3467536,-1.7652625,L8110273,Turdus merula,S102386726
34397,Water Pipit,2022-02-10,37.1109811,-6.0365625,L8997765,Anthus spinoletta,S102385763
34398,Greater Flamingo,2022-02-10,37.1109811,-6.0365625,L8997765,Phoenicopterus roseus,S102385763
34399,Eurasian Coot,2022-02-10,37.1109811,-6.0365625,L8997765,Fulica atra,S102385763
34400,Great Egret,2022-02-10,37.1109811,-6.0365625,L8997765,Ardea alba,S102385763
34401,Dunlin,2022-02-10,37.1109811,-6.0365625,L8997765,Calidris alpina,S102385763
34402,Little Ringed Plover,2022-02-10,37.1109811,-6.0365625,L8997765,Charadrius dubius,S102385763
34403,Green Sandpiper,2022-02-10,37.1109811,-6.0365625,L8997765,Tringa ochropus,S102385763
34404,Crested Lark,2022-02-10,37.1109811,-6.0365625,L8997765,Galerida cristata,S102385763
34405,Little Egret,2022-02-10,37.1109811,-6.0365625,L8997765,Egretta garzetta,S102385763
34406,Little Grebe,2022-02-10,37.1109811,-6.0365625,L8997765,Tachybaptus ruficollis,S102385763
34407,Common Ringed Plover,2022-02-10,37.1109811,-6.0365625,L8997765,Charadrius hiaticula,S102385763
34408,Common Snipe,2022-02-10,37.1109811,-6.0365625,L8997765,Gallinago gallinago,S102385763
34409,Common Shelduck,2022-02-10,37.1109811,-6.0365625,L8997765,Tadorna tadorna,S102385763
34410,Meadow Pipit,2022-02-10,37.1109811,-6.0365625,L8997765,Anthus pratensis,S102385763
34411,Green-winged Teal,2022-02-10,37.1109811,-6.0365625,L8997765,Anas crecca,S102385763
34412,Common Redshank,2022-02-10,37.1109811,-6.0365625,L8997765,Tringa totanus,S102385763
34413,Northern Lapwing,2022-02-10,37.1109811,-6.0365625,L8997765,Vanellus vanellus,S102385763
34414,Glossy Ibis,2022-02-10,37.1109811,-6.0365625,L8997765,Plegadis falcinellus,S102385763
34415,Common Buzzard,2022-02-10,37.1109811,-6.0365625,L8997765,Buteo buteo,S102385763
34416,Northern Shoveler,2022-02-10,37.1109811,-6.0365625,L8997765,Spatula clypeata,S102385763
34417,Pied Avocet,2022-02-10,37.1109811,-6.0365625,L8997765,Recurvirostra avosetta,S102385763
34418,Western Swamphen,2022-02-10,37.1109811,-6.0365625,L8997765,Porphyrio porphyrio,S102385763
34419,Black-crowned Night-Heron,2022-02-10,37.1109811,-6.0365625,L8997765,Nycticorax nycticorax,S102385763
34420,Bluethroat,2022-02-10,37.1109811,-6.0365625,L8997765,Luscinia svecica,S102385763
34421,Eurasian Spoonbill,2022-02-10,37.1109811,-6.0365625,L8997765,Platalea leucorodia,S102385763
34422,Black-headed Weaver,2022-02-10,37.1109811,-6.0365625,L8997765,Ploceus melanocephalus,S102385763
34423,Eurasian Marsh-Harrier,2022-02-10,37.1109811,-6.0365625,L8997765,Circus aeruginosus,S102385763
34424,Black Stork,2022-02-10,37.1109811,-6.0365625,L8997765,Ciconia nigra,S102385763
34425,Black-winged Stilt,2022-02-10,37.1109811,-6.0365625,L8997765,Himantopus himantopus,S102385763
34426,Black-tailed Godwit,2022-02-10,37.1109811,-6.0365625,L8997765,Limosa limosa,S102385763
34427,Eurasian Blackcap,2022-02-10,38.8490815,-6.2716012,L10521040,Sylvia atricapilla,S102386039
34428,Lesser Black-backed Gull,2022-02-10,38.8490815,-6.2716012,L10521040,Larus fuscus,S102386039
34429,Cattle Egret,2022-02-10,38.8490815,-6.2716012,L10521040,Bubulcus ibis,S102386039
34430,Barn Swallow,2022-02-10,38.8490815,-6.2716012,L10521040,Hirundo rustica,S102386039
34431,Eurasian Hoopoe,2022-02-10,38.8490815,-6.2716012,L10521040,Upupa epops,S102386039
34432,Eurasian Blue Tit,2022-02-10,38.8490815,-6.2716012,L10521040,Cyanistes caeruleus,S102386039
34433,Black Redstart,2022-02-10,38.8490815,-6.2716012,L10521040,Phoenicurus ochruros,S102386039
34434,Eurasian Sparrowhawk,2022-02-10,41.4681247,-4.59899,L17344424,Accipiter nisus,S102388339
34435,Little Owl,2022-02-10,40.99281,-4.0544819,L17700061,Athene noctua,S102383341
34436,Song Thrush,2022-02-10,43.404593,-4.02937,L5132306,Turdus philomelos,S102387630
34437,Long-tailed Tit,2022-02-10,43.404593,-4.02937,L5132306,Aegithalos caudatus,S102387630
34438,Redwing,2022-02-10,43.404593,-4.02937,L5132306,Turdus iliacus,S102387630
34439,Peregrine Falcon,2022-02-10,43.404593,-4.02937,L5132306,Falco peregrinus,S102387630
34440,Common Chaffinch,2022-02-10,41.4713808,-4.5943672,L17464884,Fringilla coelebs,S102388256
34441,Iberian Magpie,2022-02-10,40.0145644,-6.0819201,L6100707,Cyanopica cooki,S102403555
34442,Red Kite,2022-02-10,40.0145644,-6.0819201,L6100707,Milvus milvus,S102403555
34443,Great Tit,2022-02-10,40.0145644,-6.0819201,L6100707,Parus major,S102403555
34444,Wood Lark,2022-02-10,40.0145644,-6.0819201,L6100707,Lullula arborea,S102403555
34445,Common Sandpiper,2022-02-10,43.4861666,-3.5494208,L9965390,Actitis hypoleucos,S102385358
34446,Eurasian Wren,2022-02-10,43.4861666,-3.5494208,L9965390,Troglodytes troglodytes,S102385358
34447,Eurasian Jay,2022-02-10,43.4861666,-3.5494208,L9965390,Garrulus glandarius,S102385358
34448,Water Rail,2022-02-10,43.4861666,-3.5494208,L9965390,Rallus aquaticus,S102385358
34449,Common Greenshank,2022-02-10,43.4861666,-3.5494208,L9965390,Tringa nebularia,S102385358
34450,Gadwall,2022-02-10,43.4861666,-3.5494208,L9965390,Mareca strepera,S102385358
34451,Eared Grebe,2022-02-10,36.1627363,-5.4564339,L17701821,Podiceps nigricollis,S102393113
