,comName,date,lat,lng,locId,sciName,subId,geometry
6236,Hooded Crow,2023-05-26,43.6557947,7.2002184,L968546,Corvus cornix,S139316386,POINT (7.2002184 43.6557947)
6237,African Blue Tit,2023-05-26,28.4038334,-16.5736,L24603349,Cyanistes teneriffae,S139363753,POINT (-16.5736 28.4038334)
6238,Stock Dove,2023-05-26,43.4190402,1.4228117,L16218020,Columba oenas,S139311221,POINT (1.4228117 43.4190402)
6239,Rufous-tailed Scrub-Robin,2023-05-26,36.3969213,-5.4252043,L13491605,Cercotrichas galactotes,S139279256,POINT (-5.4252043 36.3969213)
6240,Little Gull,2023-05-26,51.3787016,12.0447278,L4024172,Hydrocoloeus minutus,S139275526,POINT (12.0447278 51.3787016)
6241,Lesser Spotted Woodpecker,2023-05-26,47.406767,5.850528,L24660625,Dryobates minor,S139279090,POINT (5.850528 47.406767)
6242,Common Ringed Plover,2023-05-26,53.343308,6.154209,L3001707,Charadrius hiaticula,S139273584,POINT (6.154209 53.343308)
6243,Ruff,2023-05-26,53.343308,6.154209,L3001707,Calidris pugnax,S139273584,POINT (6.154209 53.343308)
6244,Great Bittern,2023-05-26,53.343308,6.154209,L3001707,Botaurus stellaris,S139273584,POINT (6.154209 53.343308)
6245,Temminck's Stint,2023-05-26,53.343308,6.154209,L3001707,Calidris temminckii,S139273584,POINT (6.154209 53.343308)
6246,Eurasian Bullfinch,2023-05-26,43.3094388,-1.9568782,L2526317,Pyrrhula pyrrhula,S139282329,POINT (-1.9568782 43.3094388)
6247,Lesser Spotted Woodpecker,2023-05-26,41.2125332,14.4456509,L8236643,Dryobates minor,S139293831,POINT (14.4456509 41.2125332)
6248,Mitred Parakeet,2023-05-26,41.3627935,2.1086276,L9998404,Psittacara mitratus,S139271483,POINT (2.1086276 41.3627935)
6249,Spanish Eagle,2023-05-26,39.473297,-6.024247,L4333089,Aquila adalberti,S139272731,POINT (-6.024247 39.473297)
6250,Black Redstart,2023-05-26,52.3728,4.8932,L1120013,Phoenicurus ochruros,S139300589,POINT (4.8932 52.3728)
6251,Eurasian Spoonbill,2023-05-26,44.6688904,12.2180796,L5714705,Platalea leucorodia,S139271898,POINT (12.2180796 44.6688904)
6252,Coal Tit,2023-05-26,52.0726842,5.2775574,L3019502,Periparus ater,S139273636,POINT (5.2775574 52.0726842)
6253,Mistle Thrush,2023-05-26,52.0726842,5.2775574,L3019502,Turdus viscivorus,S139273636,POINT (5.2775574 52.0726842)
6254,Black Woodpecker,2023-05-26,52.0726842,5.2775574,L3019502,Dryocopus martius,S139273636,POINT (5.2775574 52.0726842)
6255,European Honey-buzzard,2023-05-26,52.0726842,5.2775574,L3019502,Pernis apivorus,S139273636,POINT (5.2775574 52.0726842)
6256,Eurasian Sparrowhawk,2023-05-26,52.0726842,5.2775574,L3019502,Accipiter nisus,S139273636,POINT (5.2775574 52.0726842)
6257,Tufted Duck,2023-05-26,45.5600672,8.7377062,L11246685,Aythya fuligula,S139272813,POINT (8.7377062 45.5600672)
6258,Marsh Tit,2023-05-26,45.5600672,8.7377062,L11246685,Poecile palustris,S139272813,POINT (8.7377062 45.5600672)
6259,Ferruginous Duck,2023-05-26,45.5600672,8.7377062,L11246685,Aythya nyroca,S139272813,POINT (8.7377062 45.5600672)
6260,House Bunting,2023-05-26,35.881878,-5.329693,L13082345,Emberiza sahari,S139269993,POINT (-5.329693 35.881878)
6261,Common Sandpiper,2023-05-26,49.6097607,10.9935865,L17388049,Actitis hypoleucos,S139270757,POINT (10.9935865 49.6097607)
6262,Laughing Dove,2023-05-26,28.3931748,-14.085288,L1929934,Spilopelia senegalensis,S139273481,POINT (-14.085288 28.3931748)
6263,Trumpeter Finch,2023-05-26,28.3931748,-14.085288,L1929934,Bucanetes githagineus,S139273481,POINT (-14.085288 28.3931748)
6264,Common Snipe,2023-05-26,47.6463261,11.1690617,L1590602,Gallinago gallinago,S139293519,POINT (11.1690617 47.6463261)
6265,Willow Tit,2023-05-26,47.6463261,11.1690617,L1590602,Poecile montanus,S139293519,POINT (11.1690617 47.6463261)
6266,Crested Tit,2023-05-26,43.8980083,7.7279934,L8978867,Lophophanes cristatus,S139272301,POINT (7.7279934 43.8980083)
6267,Bearded Reedling,2023-05-26,41.7904488,-0.1776266,L4205668,Panurus biarmicus,S139281543,POINT (-0.1776266 41.7904488)
6268,European Roller,2023-05-26,41.2241982,13.7662501,L24575168,Coracias garrulus,S139310293,POINT (13.7662501 41.2241982)
6269,Ruddy Shelduck,2023-05-26,52.4436119,5.4090071,L11306366,Tadorna ferruginea,S139271818,POINT (5.4090071 52.4436119)
6270,Caspian Gull,2023-05-26,52.4436119,5.4090071,L11306366,Larus cachinnans,S139271818,POINT (5.4090071 52.4436119)
6271,Red-billed Leiothrix,2023-05-26,43.7180172,7.0194959,L3819209,Leiothrix lutea,S139272811,POINT (7.0194959 43.7180172)
6272,Western Subalpine Warbler,2023-05-26,43.7180172,7.0194959,L3819209,Curruca iberiae,S139272811,POINT (7.0194959 43.7180172)
6273,Black-winged Stilt,2023-05-26,52.0055172,4.4651627,L9474899,Himantopus himantopus,S139269694,POINT (4.4651627 52.0055172)
6274,Common Grasshopper Warbler,2023-05-26,52.3691013,5.5913544,L1029594,Locustella naevia,S139289843,POINT (5.5913544 52.3691013)
6275,Common Kingfisher,2023-05-26,52.379692,5.0080168,L11437410,Alcedo atthis,S139340117,POINT (5.0080168 52.379692)
6276,Red-crested Pochard,2023-05-26,52.379692,5.0080168,L11437410,Netta rufina,S139340117,POINT (5.0080168 52.379692)
6277,Black-bellied Plover,2023-05-26,54.561814,8.875975,L24657976,Pluvialis squatarola,S139267672,POINT (8.875975 54.561814)
6278,Dunlin,2023-05-26,54.561814,8.875975,L24657976,Calidris alpina,S139267672,POINT (8.875975 54.561814)
6279,Caspian Gull,2023-05-26,52.6224052,13.459992,L1506829,Larus cachinnans,S139273514,POINT (13.459992 52.6224052)
6280,Black Grouse,2023-05-26,45.9705825,6.5235987,L14033683,Lyrurus tetrix,S139274185,POINT (6.5235987 45.9705825)
6281,Water Pipit,2023-05-26,45.9705825,6.5235987,L14033683,Anthus spinoletta,S139274185,POINT (6.5235987 45.9705825)
6282,Northern Shoveler,2023-05-25,51.3266316,3.2410613,L24627209,Spatula clypeata,S139229390,POINT (3.2410613 51.3266316)
6283,Tawny Pipit,2023-05-25,43.5704418,4.8753548,L933042,Anthus campestris,S139226282,POINT (4.8753548 43.5704418)
6284,Peregrine Falcon,2023-05-25,51.2914632,3.2098644,L7895416,Falco peregrinus,S139227073,POINT (3.2098644 51.2914632)
6285,Black-tailed Godwit,2023-05-25,51.2914632,3.2098644,L7895416,Limosa limosa,S139227073,POINT (3.2098644 51.2914632)
6286,Black-bellied Plover,2023-05-25,51.2914632,3.2098644,L7895416,Pluvialis squatarola,S139227073,POINT (3.2098644 51.2914632)
6287,Icterine Warbler,2023-05-25,51.2914632,3.2098644,L7895416,Hippolais icterina,S139227073,POINT (3.2098644 51.2914632)
6288,Great Black-backed Gull,2023-05-25,42.3356735,-8.7677759,L19387416,Larus marinus,S139220546,POINT (-8.7677759 42.3356735)
6289,Atlantic Puffin,2023-05-25,43.878437,8.017353,L24647734,Fratercula arctica,S139220368,POINT (8.017353 43.878437)
6290,Eurasian Nightjar,2023-05-25,43.878437,8.017353,L24647734,Caprimulgus europaeus,S139220368,POINT (8.017353 43.878437)
6291,Black Woodpecker,2023-05-25,45.1188423,7.4763981,L24647608,Dryocopus martius,S139219840,POINT (7.4763981 45.1188423)
6292,Barnacle Goose,2023-05-25,51.305311,3.3461324,L12244286,Branta leucopsis,S139221475,POINT (3.3461324 51.305311)
6293,Eurasian Linnet,2023-05-25,51.305311,3.3461324,L12244286,Linaria cannabina,S139221475,POINT (3.3461324 51.305311)
6294,Dunlin,2023-05-25,51.147425,2.7345228,L2599334,Calidris alpina,S139215982,POINT (2.7345228 51.147425)
6295,Water Pipit,2023-05-25,42.9922349,-6.0003759,L11104629,Anthus spinoletta,S139243576,POINT (-6.0003759 42.9922349)
6296,Gull-billed Tern,2023-05-25,44.01184,4.1637033,L24644825,Gelochelidon nilotica,S139207892,POINT (4.1637033 44.01184)
6297,Graylag Goose,2023-05-25,45.738134,9.448075,L24646639,Anser anser,S139215732,POINT (9.448075 45.738134)
6298,Graylag x Canada Goose (hybrid),2023-05-25,51.3202967,12.0884156,L2382198,Anser anser x Branta canadensis,S139208327,POINT (12.0884156 51.3202967)
6299,Bearded Reedling,2023-05-25,52.379686,5.0101089,L4417980,Panurus biarmicus,S139223778,POINT (5.0101089 52.379686)
6300,Whimbrel,2023-05-25,51.3529122,3.3640339,L11576835,Numenius phaeopus,S139213157,POINT (3.3640339 51.3529122)
6301,Red Knot,2023-05-25,51.3529122,3.3640339,L11576835,Calidris canutus,S139213157,POINT (3.3640339 51.3529122)
6302,Eurasian Skylark,2023-05-25,51.3529122,3.3640339,L11576835,Alauda arvensis,S139213157,POINT (3.3640339 51.3529122)
6303,Little Tern,2023-05-25,51.3529122,3.3640339,L11576835,Sternula albifrons,S139213157,POINT (3.3640339 51.3529122)
6304,Northern Pintail,2023-05-25,54.2852461,8.8422565,L12140885,Anas acuta,S139215988,POINT (8.8422565 54.2852461)
6305,Little Owl,2023-05-25,52.4475536,4.8944979,L1534518,Athene noctua,S139223684,POINT (4.8944979 52.4475536)
6306,Lesser Whitethroat,2023-05-25,51.2822792,3.2706241,L24622038,Curruca curruca,S139201310,POINT (3.2706241 51.2822792)
6307,Caspian Tern,2023-05-25,43.6768268,4.6275938,L10713653,Hydroprogne caspia,S139200856,POINT (4.6275938 43.6768268)
6308,Coal Tit,2023-05-25,51.0260108,5.7549047,L4216364,Periparus ater,S139204763,POINT (5.7549047 51.0260108)
6309,Crested Lark,2023-05-25,43.4549594,4.5702696,L2089456,Galerida cristata,S139204584,POINT (4.5702696 43.4549594)
6310,Spectacled Warbler,2023-05-25,43.4549594,4.5702696,L2089456,Curruca conspicillata,S139204584,POINT (4.5702696 43.4549594)
6311,Icterine Warbler,2023-05-25,43.4549594,4.5702696,L2089456,Hippolais icterina,S139204584,POINT (4.5702696 43.4549594)
6312,Red-backed Shrike,2023-05-25,50.5334395,6.0250357,L24641958,Lanius collurio,S139195119,POINT (6.0250357 50.5334395)
6313,Spotted Flycatcher,2023-05-25,50.5334395,6.0250357,L24641958,Muscicapa striata,S139195119,POINT (6.0250357 50.5334395)
6314,Eurasian Penduline-Tit,2023-05-25,51.0796444,12.4417833,L12715579,Remiz pendulinus,S139216404,POINT (12.4417833 51.0796444)
6315,Whinchat,2023-05-25,45.6082792,7.3561268,L22497663,Saxicola rubetra,S139212113,POINT (7.3561268 45.6082792)
6316,Willow Warbler,2023-05-25,51.3550868,3.3231926,L1264378,Phylloscopus trochilus,S139191133,POINT (3.3231926 51.3550868)
6317,Moustached Warbler,2023-05-25,39.6209621,-0.2569342,L3879826,Acrocephalus melanopogon,S139210459,POINT (-0.2569342 39.6209621)
6318,Water Rail,2023-05-25,43.5360739,4.7534323,L6121878,Rallus aquaticus,S139196445,POINT (4.7534323 43.5360739)
6319,Goldcrest,2023-05-25,51.1858744,3.840946,L13308210,Regulus regulus,S139190276,POINT (3.840946 51.1858744)
6320,Crested Tit,2023-05-25,51.1858744,3.840946,L13308210,Lophophanes cristatus,S139190276,POINT (3.840946 51.1858744)
6321,Common Eider,2023-05-25,54.1795813,7.8821479,L14074469,Somateria mollissima,S139184136,POINT (7.8821479 54.1795813)
6322,Marsh Tit,2023-05-25,43.2284363,-2.1764202,L2526299,Poecile palustris,S139292009,POINT (-2.1764202 43.2284363)
6323,Water Pipit,2023-05-25,45.586914,7.3402593,L6700862,Anthus spinoletta,S139216457,POINT (7.3402593 45.586914)
6324,Common Raven,2023-05-25,52.8055562,6.4123318,L4846987,Corvus corax,S139204715,POINT (6.4123318 52.8055562)
6325,Ferruginous Duck,2023-05-25,39.84317,-5.683504,L4353800,Aythya nyroca,S139181225,POINT (-5.683504 39.84317)
6326,Thrush Nightingale,2023-05-25,53.0213884,14.275788,L24637971,Luscinia luscinia,S139176075,POINT (14.275788 53.0213884)
6327,Yellow-legged Gull,2023-05-25,51.977254,5.6677819,L9871927,Larus michahellis,S139177799,POINT (5.6677819 51.977254)
6328,Melodious Warbler,2023-05-25,42.979867,11.705958,L24638022,Hippolais polyglotta,S139176319,POINT (11.705958 42.979867)
6329,Eurasian Thick-knee,2023-05-25,42.979867,11.705958,L24638022,Burhinus oedicnemus,S139176319,POINT (11.705958 42.979867)
6330,Squacco Heron,2023-05-25,43.582457,4.440702,L24637286,Ardeola ralloides,S139172456,POINT (4.440702 43.582457)
6331,Melodious Warbler,2023-05-25,51.0677599,3.6339584,L24660665,Hippolais polyglotta,S139279259,POINT (3.6339584 51.0677599)
6332,Citril Finch,2023-05-25,42.8095828,-0.8898208,L15575441,Carduelis citrinella,S139195141,POINT (-0.8898208 42.8095828)
6333,Goldcrest,2023-05-25,42.8095828,-0.8898208,L15575441,Regulus regulus,S139195141,POINT (-0.8898208 42.8095828)
6334,Eared Grebe,2023-05-25,51.4086828,4.4426394,L2826633,Podiceps nigricollis,S139181043,POINT (4.4426394 51.4086828)
6335,Spotless Starling,2023-05-25,42.64139,9.45142,L3802159,Sturnus unicolor,S139179370,POINT (9.45142 42.64139)
6336,Bearded Vulture,2023-05-25,42.5993455,0.1245832,L4734049,Gypaetus barbatus,S139335155,POINT (0.1245832 42.5993455)
6337,Eurasian Skylark,2023-05-25,43.069727,11.641302,L24636906,Alauda arvensis,S139170834,POINT (11.641302 43.069727)
6338,Eurasian Woodcock,2023-05-25,47.8953815,7.9258237,L24636600,Scolopax rusticola,S139169497,POINT (7.9258237 47.8953815)
6339,Yellow-billed Chough,2023-05-25,45.6082792,7.3561268,L22497663,Pyrrhocorax graculus,S139212303,POINT (7.3561268 45.6082792)
6340,Bolle's Pigeon,2023-05-25,28.5325217,-16.2637381,L1030621,Columba bollii,S139234891,POINT (-16.2637381 28.5325217)
6341,Hen Harrier,2023-05-25,47.43792,0.264369,L24249349,Circus cyaneus,S139188153,POINT (0.264369 47.43792)
6342,Squacco Heron,2023-05-25,40.9627778,14.0116667,L8142774,Ardeola ralloides,S139293830,POINT (14.0116667 40.9627778)
6343,White-throated Dipper,2023-05-25,43.5797012,2.9645951,L23803630,Cinclus cinclus,S139188930,POINT (2.9645951 43.5797012)
6344,Mediterranean Gull,2023-05-25,40.9627778,14.0116667,L8142774,Ichthyaetus melanocephalus,S139293830,POINT (14.0116667 40.9627778)
6345,Common Ringed Plover,2023-05-25,40.9627778,14.0116667,L8142774,Charadrius hiaticula,S139293830,POINT (14.0116667 40.9627778)
6346,Eurasian Green Woodpecker,2023-05-25,51.4071302,5.9200859,L5745332,Picus viridis,S139172468,POINT (5.9200859 51.4071302)
6347,Yellow-billed Chough,2023-05-25,47.5076309,11.1442566,L11859284,Pyrrhocorax graculus,S139191012,POINT (11.1442566 47.5076309)
6348,Eurasian Nutcracker,2023-05-25,47.5076309,11.1442566,L11859284,Nucifraga caryocatactes,S139191012,POINT (11.1442566 47.5076309)
6349,Ring Ouzel,2023-05-25,47.5076309,11.1442566,L11859284,Turdus torquatus,S139191012,POINT (11.1442566 47.5076309)
6350,Common Merganser,2023-05-25,45.851146,10.823758,L24643250,Mergus merganser,S139201115,POINT (10.823758 45.851146)
6351,Purple Heron,2023-05-25,50.4594712,3.6820507,L2950673,Ardea purpurea,S139174181,POINT (3.6820507 50.4594712)
6352,Garganey,2023-05-25,50.4594712,3.6820507,L2950673,Spatula querquedula,S139174181,POINT (3.6820507 50.4594712)
6353,Eurasian Golden Oriole,2023-05-25,50.4594712,3.6820507,L2950673,Oriolus oriolus,S139174181,POINT (3.6820507 50.4594712)
6354,Eurasian Nuthatch,2023-05-25,50.4594712,3.6820507,L2950673,Sitta europaea,S139174181,POINT (3.6820507 50.4594712)
6355,Eurasian Nightjar,2023-05-25,51.5715557,7.8107554,L10055750,Caprimulgus europaeus,S139239150,POINT (7.8107554 51.5715557)
6356,Black-headed Weaver,2023-05-25,36.6728249,-4.4560289,L977607,Ploceus melanocephalus,S139170477,POINT (-4.4560289 36.6728249)
6357,Ortolan Bunting,2023-05-25,45.6740374,3.2742775,L24636388,Emberiza hortulana,S139168800,POINT (3.2742775 45.6740374)
6358,Montagu's Harrier,2023-05-25,45.6740374,3.2742775,L24636388,Circus pygargus,S139168800,POINT (3.2742775 45.6740374)
6359,Bluethroat,2023-05-25,40.3354937,-5.7299697,L8587496,Luscinia svecica,S139288464,POINT (-5.7299697 40.3354937)
6360,Parasitic Jaeger,2023-05-25,40.9743231,13.9799795,L8216745,Stercorarius parasiticus,S139293828,POINT (13.9799795 40.9743231)
6361,Black Tern,2023-05-25,40.9743231,13.9799795,L8216745,Chlidonias niger,S139293828,POINT (13.9799795 40.9743231)
6362,Blue Rock-Thrush,2023-05-25,40.9743231,13.9799795,L8216745,Monticola solitarius,S139293828,POINT (13.9799795 40.9743231)
6363,Wood Warbler,2023-05-25,47.382352,0.236169,L24640384,Phylloscopus sibilatrix,S139187641,POINT (0.236169 47.382352)
6364,Peregrine Falcon,2023-05-25,48.6763246,-2.0710041,L9478592,Falco peregrinus,S139194613,POINT (-2.0710041 48.6763246)
6365,Ancient Murrelet,2023-05-25,37.139793,-6.8752527,L5826470,Synthliboramphus antiquus,S139169730,POINT (-6.8752527 37.139793)
6366,White-rumped Swift,2023-05-25,39.8275159,-6.0492861,L7284619,Apus caffer,S139179334,POINT (-6.0492861 39.8275159)
6367,Great Reed Warbler,2023-05-25,52.0675394,4.4311321,L11966288,Acrocephalus arundinaceus,S139268372,POINT (4.4311321 52.0675394)
6368,Horned Grebe,2023-05-25,52.0675394,4.4311321,L11966288,Podiceps auritus,S139268372,POINT (4.4311321 52.0675394)
6369,Cream-colored Courser,2023-05-25,28.1970455,-14.234329,L24641167,Cursorius cursor,S139191685,POINT (-14.234329 28.1970455)
6370,Red-backed Shrike,2023-05-25,51.4071302,5.9200859,L5745332,Lanius collurio,S139172491,POINT (5.9200859 51.4071302)
6371,Green-winged Teal,2023-05-25,51.4071302,5.9200859,L5745332,Anas crecca,S139172491,POINT (5.9200859 51.4071302)
6372,Water Rail,2023-05-25,51.4071302,5.9200859,L5745332,Rallus aquaticus,S139172491,POINT (5.9200859 51.4071302)
6373,Eurasian Siskin,2023-05-25,48.9956895,11.7450447,L24635695,Spinus spinus,S139166157,POINT (11.7450447 48.9956895)
6374,Black-bellied Plover,2023-05-25,40.983333,13.968889,L24663522,Pluvialis squatarola,S139293827,POINT (13.968889 40.983333)
6375,Bank Swallow,2023-05-25,40.983333,13.968889,L24663522,Riparia riparia,S139293827,POINT (13.968889 40.983333)
6376,Dupont's Lark,2023-05-25,40.7558924,-1.0461953,L24636706,Chersophilus duponti,S139170013,POINT (-1.0461953 40.7558924)
6377,Bar-headed Goose,2023-05-25,48.8418139,2.4218524,L2040615,Anser indicus,S139169597,POINT (2.4218524 48.8418139)
6378,Common Gull,2023-05-25,51.147425,2.7345228,L2599334,Larus canus,S139169057,POINT (2.7345228 51.147425)
6379,Little Bittern,2023-05-25,49.9711527,10.1810646,L3504019,Ixobrychus minutus,S139166437,POINT (10.1810646 49.9711527)
6380,Pygmy Cormorant,2023-05-25,49.9711527,10.1810646,L3504019,Microcarbo pygmaeus,S139166437,POINT (10.1810646 49.9711527)
6381,Wood Sandpiper,2023-05-25,53.0918515,14.3386173,L4421969,Tringa glareola,S139161822,POINT (14.3386173 53.0918515)
6382,Caspian Tern,2023-05-24,50.9417487,10.0085374,L3515614,Hydroprogne caspia,S139127682,POINT (10.0085374 50.9417487)
6383,Little Owl,2023-05-24,43.5433709,1.6599967,L13963701,Athene noctua,S139349237,POINT (1.6599967 43.5433709)
6384,Hawfinch,2023-05-24,52.3456894,4.5816314,L4575961,Coccothraustes coccothraustes,S139125415,POINT (4.5816314 52.3456894)
6385,Common Firecrest,2023-05-24,52.3456894,4.5816314,L4575961,Regulus ignicapilla,S139125415,POINT (4.5816314 52.3456894)
6386,Osprey,2023-05-24,52.3456894,4.5816314,L4575961,Pandion haliaetus,S139125415,POINT (4.5816314 52.3456894)
6387,Lesser Whitethroat,2023-05-24,52.3456894,4.5816314,L4575961,Curruca curruca,S139125415,POINT (4.5816314 52.3456894)
6388,Woodchat Shrike,2023-05-24,43.6648545,3.1886071,L24622737,Lanius senator,S139104495,POINT (3.1886071 43.6648545)
6389,Common Greenshank,2023-05-24,54.2932693,8.8282735,L4825068,Tringa nebularia,S139115636,POINT (8.8282735 54.2932693)
6390,Northern Goshawk,2023-05-24,51.9898488,5.6132412,L3151814,Accipiter gentilis,S139103577,POINT (5.6132412 51.9898488)
6391,Iberian Gray Shrike,2023-05-24,43.7576748,4.8512122,L966755,Lanius meridionalis,S139083480,POINT (4.8512122 43.7576748)
6392,Egyptian Vulture,2023-05-24,43.7576748,4.8512122,L966755,Neophron percnopterus,S139083480,POINT (4.8512122 43.7576748)
6393,Carrion x Hooded Crow (hybrid),2023-05-24,44.5051218,7.6984119,L7398864,Corvus corone x cornix,S139166850,POINT (7.6984119 44.5051218)
6394,Western Bonelli's Warbler,2023-05-24,47.7069026,7.7268219,L18107342,Phylloscopus bonelli,S139082824,POINT (7.7268219 47.7069026)
6395,Lesser Kestrel,2023-05-24,42.2187892,11.8571941,L24627380,Falco naumanni,S139125781,POINT (11.8571941 42.2187892)
6396,Booted Eagle,2023-05-24,43.5089,4.66757,L2133379,Hieraaetus pennatus,S139075346,POINT (4.66757 43.5089)
6397,Blue-winged Teal,2023-05-24,41.8297932,-5.6045294,L5444232,Spatula discors,S139127261,POINT (-5.6045294 41.8297932)
6398,Wood Warbler,2023-05-24,43.271368,12.305684,L24618919,Phylloscopus sibilatrix,S139079525,POINT (12.305684 43.271368)
